"txid","ordertxid","pair","time","type","ordertype","price","cost","fee","vol","margin","misc","ledgers"
"TY3IQN-GBQZP-Z467NO","OFDNDA-SVUKU-QXZ7WV","XXBTZEUR","2016-03-14 01:13:46.3637","buy","limit",369.30000,2651.94333,5.30389,7.18100000,1767.96222,"closing","LX2F6Z-BQYPR-EME6WP"
"TQHBUY-WL237-OMJVKG","OFDNDA-SVUKU-QXZ7WV","XXBTZEUR","2016-03-14 01:13:46.4366","buy","limit",369.30600,496.71657,0.99343,1.34500000,331.14438,"closing","LEMMFL-UGFNF-ZFVA6Z"
"TLXDSQ-VMEZI-OSMS23","ODJC5C-IGMTX-B36MUH","XXBTZEUR","2016-03-14 01:20:01.5746","buy","limit",368.88100,1789.07285,3.57815,4.85000000,0.00000,"","LGGHG2-EKPWB-CNBMHR,LH54PC-YXW7S-YQAYSP"
"TUNY46-7U3CJ-KRYPAI","ODJC5C-IGMTX-B36MUH","XXBTZEUR","2016-03-14 01:20:01.6609","buy","limit",368.88200,295.10560,0.59021,0.80000000,0.00000,"","LNTVNW-ROE5Q-LP2QHN,LUAXLH-3HFDM-PTGDOE"
"T4BYQQ-HQ4UD-BIYYGX","ODJC5C-IGMTX-B36MUH","XXBTZEUR","2016-03-14 01:20:01.7323","buy","limit",368.99500,1113.77451,2.22755,3.01840000,0.00000,"","LFWL5Y-XPTS6-UK6UPC,L2NPWX-KREWV-CWW25P"
"TIEVNY-P44JW-JZ7Y2O","ODJC5C-IGMTX-B36MUH","XXBTZEUR","2016-03-14 01:20:01.8064","buy","limit",369.10000,1107.30000,2.21460,3.00000000,0.00000,"","LMQVNB-BGSJK-PY2DG6,LX4T7Y-USY4N-NJVFXF"
"TYP44Z-BIGE4-GYNOFH","ODJC5C-IGMTX-B36MUH","XXBTZEUR","2016-03-14 01:20:01.8779","buy","limit",369.10800,4303.06106,8.60612,11.65800000,0.00000,"","LJGS4P-SHEE7-N5GYGF,LF3HVR-RKQUL-5B2VXJ"
"T72EXM-KUV7Q-6VX3PQ","ODJC5C-IGMTX-B36MUH","XXBTZEUR","2016-03-14 01:20:02.1692","buy","limit",369.22000,2353.26059,4.70652,6.37360000,0.00000,"","LTA3TO-PHXLC-F6RWD7,LU2ZIR-RYELY-NKMTQ7"
"T3JW46-QYD4W-FRGCNO","OCNGEO-YKSCP-LHDOD5","XXBTZEUR","2016-03-14 01:23:01.0172","buy","limit",369.06900,1654.53633,3.30907,4.48300000,0.00000,"","LVQWNV-OKVI2-PIOCPS,LU4JCP-2Z4PX-J4XNA5"
"TXDYFA-RQ5R7-PI3FU4","OCNGEO-YKSCP-LHDOD5","XXBTZEUR","2016-03-14 01:23:01.1026","buy","limit",369.07700,4600.17573,9.20035,12.46400000,0.00000,"","LDB3HM-4D6ZX-ANAPZJ,LAPLQL-BKADF-ZFAAUV"
"TK232N-OABE3-YZKCLQ","OJEILL-C325I-CUFQMX","XXBTZEUR","2016-03-14 01:39:28.7034","buy","limit",369.45000,3570.36480,6.42666,9.66400000,0.00000,"","L4ELHL-R6PIQ-GEOZSW,LLQTZ6-PABTW-SJNNNE"
"TTWPMK-O6IQG-A5HYZY","OJEILL-C325I-CUFQMX","XXBTZEUR","2016-03-14 01:39:28.7737","buy","limit",369.45700,1754.92075,3.15886,4.75000000,0.00000,"","LIYO3Z-VIW6W-RTE6A4,LNCD5E-SWSJK-KUK3EF"
"T34XWX-MPTWZ-ZQJVBG","OJEILL-C325I-CUFQMX","XXBTZEUR","2016-03-14 01:39:29.1492","buy","limit",369.55000,327.42130,0.26194,0.88600000,0.00000,"","LQXNLK-BKOYX-WJDTW2,L3Q52Z-4J7RL-TL7JND"
"TZEV7P-HTC6L-KVDH4A","OTP6UD-M5I26-RYPBPB","XXBTZEUR","2016-03-14 02:53:08.8382","sell","limit",369.80100,190.41054,0.36179,0.51490000,126.94036,"","LFT6HH-GJCUK-A2H3ME,LBJO3C-JGW4P-3T66EL,L4Q7UX-BYZOK-KEZ2JV,LIR62D-VUCT6-F7HBCQ,LH6XRR-MPZEA-MUFCZP,LVJWSP-LSEDG-JT4HQ4,LPIK77-WEBWI-EPZXJ6,LYB7YF-63TYK-FHTAOD,LOR5ZM-MQ7SN-V5F72M,LPW3PK-MLQD4-YJLDUK,LCKLUG-SZICU-RCY5FA,L2VK3E-5U7WV-NQGD4S,LAGJ56-5HELN-4S2RBO,LPUCAV-HS27C-QN7LTH,LQERWQ-UPE7G-RTYH36,LZGA7G-62IIT-UGPEJR,LQ4Z6E-IFGNR-OFIOLG,LXLTRR-K3CV2-27U77W,LOSI2V-ZTDRG-4EFNQJ,L4VYJG-2IQOY-RHVLKL,LNJGLX-ORHV7-KZEDEI,L5244M-EJAYZ-7GJGTO,LE2NST-SFTVU-ANWZ7F,L7EVCC-FJYSA-KGXJQR,L2KCPS-K2AX2-AFQIS3,LX3I32-MALS6-BGMQ3A,L3SVDG-PBZBB-GJLCYM,LAG6K2-WZAYB-ONNJIY,LZ5DSR-KWP4M-JDBSWF,LLANBH-PVUXN-PDPGXY,LG7D5X-MXYCA-SHZRBQ,LXMBMG-ZWB2C-S3GMPM,LLKTGU-3ABKH-E3IDIR,LKNYA2-D2SMF-E6L5S3,LWDBWR-5RSGB-RKE3TV,LET3XK-ICA3I-FIDOPZ,L6CRQW-2XHOK-WPBE45,LG36M2-LDAC4-S5NZYQ,LFTLVV-LFSZV-OZO4SF,LIAVXR-RCQMX-FJJF4R,LECLMU-CSJ6N-HKWLPY,L2PLD3-XREEM-NPIBSG,LV6HDZ-TNP7W-2EEXJH,LPMAOT-3LG3H-OJEE6E,L6QAYO-VIRX6-RWR6N2,LESY2Y-5GYKB-RSISXW,L6M66J-432WR-SLFEED,LMBE6S-Z3KVM-5MD63Z,L5RGUZ-TBFLE-E7WWVE,LGGNHC-TUIZ7-2BE4BA,LYX2QX-BA3EL-USMEFT,LXNX3V-GT2NW-3RUJRG,LRJQ7G-Y7MWP-WUXIQW,LDK7SY-HYLUV-ZLGUUQ,LED77V-6FK2B-5PWHFD,LEG4FA-UFSOT-6M7LZI,LXQGPT-X63ZK-XKFW3U,LPOWFJ-T2ALL-SRWFA4,LBQBE7-736CD-ZFMDD2,LKELJ5-KIY35-HVLTQM,LGOV7U-YD42J-KZBOZL,LKFPPI-JZMKX-UNIAY3,LPR7SG-JS5QQ-IFOKO2,LSV53B-QSZB6-REU5EJ,LNZV3Z-D524Q-PFBKOI,L2MSJV-SEUDR-VOUYJM,LYKLSP-ANCSF-NFZONK,LL6TSJ-74N7T-DSOSJW,LAQGZS-TKXLR-OBN2NG,LMMJ5M-F6SZM-I7CFGI,LUMXKA-SJVKR-2Y3ZX2,LD7ZV6-YSIRX-OLGQLB,LH6QUF-RJBO5-O4BTIA,LDIGPN-OP7ST-ZCY7IV,LLMO2B-QCK43-BPG2HV,LFX2IV-X3J4J-AWABWN,LVJR72-7AURV-AEECE4,L3UC5P-LFWH6-NCMG5C,LPCY4K-Z4W3A-GGDPYV,LJ357U-HOND4-I5QWNG,LR75HZ-I3OIC-UIGJC6,LSQALK-U77RX-VQ4ZGK,LBQQBO-L4T5M-UOKAV3,LV7XDQ-WVCSC-ZGB47B,L6QB7O-26GYD-7ABFPM,LRKTMU-HCI4G-O4EEUU,LPWFDM-IRSAC-3OBILA,LG4X5P-YVI5Q-L2YCFR,L4J6CU-3LMHH-IILCJM,LOXGH3-LYUW2-63Q7U6,LGZGL2-OJTSI-E3SJJ2,LBRTBP-5RLPY-UFNLTN,LVSBRH-WQEQV-RTTF3Y,LE5I7V-WODVO-PTXQKE,LDTDTT-77IRB-5LHTBY,LYRWTF-R5ZPT-XMKDZ3,LD34PX-V6CJN-UIKAQF,LRITSP-D6SV6-SRWKKF,LILFXT-6ECA6-2VTH6S,LUE4NE-Y2GYT-G4LC6F,LW3DIE-GEQ6B-XRH443,LM6SUT-6J3NW-NIMCXQ,LGLVJG-RZOAD-UJMJOS,LNC76S-ZAZ4W-4HSB7Y,LYOLVS-XZ3BB-NQV3H5,LRVBLQ-T44WX-RMI7RM,LPKOFR-ZFCM6-Y3L5GC,LFG5HR-7C52C-LVTIW6,LMI6JP-YSQKV-AJMO3H,LTVUUF-AFX6F-HX54XM,LX6B6I-JGQOV-3S72OQ,LASXXU-COSIC-SI5KHU,LOWUHZ-IJKZC-5SNPD5,LESKK2-VWFBE-WQIFI5,L2K7PK-Z4EIX-U4U6TI,LZWDF7-E24LM-BAQWEE,LZFS4N-5HAZG-VCRAIG,L2DZB2-V7IO5-SAN5VM,LACUX6-CWFWS-3CXPC4,LQ5O24-4LYV6-OUNALA,LC33SG-VZF6L-IDIHPK,LQ5X26-DACBP-CYIQLA,LWON2S-G4DYK-P333XH,LV6SKP-2TWMM-VS5ZRB,L4RWR2-K67XA-Q44S3B,LETSDG-2BO2R-VIFOM5,LZLSRB-FDBE5-GAWY2Y,LYOZOX-YWMXW-6BADH2,LFGT2N-RVYZK-GCX2MS,LLHOIU-TJ4NO-GRA6ZQ,LASL3R-UAEWG-2KBHHN,LKAZ5H-JDAQP-CD64ZF,LIF2L2-XNCYP-JF3XS2,LFLB46-N4VGJ-5VO47W,LPGWET-TA33W-JBEHHJ,LBJCCE-QLCPW-Z6RFRW,LIKVP5-QTRES-GPUFKG,LMHQC6-H5WAX-JXRYEW,L4OSUQ-RLIDO-5CTWFM,L66O3Q-KHZBQ-U55R6V,LRSEA6-6WOH2-7Y62LG,LBY2AM-G4CUC-5SBNAA,L2MFGB-774VP-GI3GMI,LBSJMY-3ZSYI-2R524M,LDLIB6-DTB4Z-4VMURF,LFNQJ3-X4PVW-J6RXSF,L5OBYB-IVZBW-7YZE2Z,LRNV4K-5P4JO-QGIHOH,LNCGNR-3OFPF-IH6IJE,LSVP6A-CQRFQ-XFUL6Z,LSAF6U-JUU5O-YWRFWZ,LKHMGV-J2W5W-FG5RXC,LHSUBU-D6UX7-CXPKHC,L3IBM4-X6SGF-2GRMYG,LQ3UH6-T442H-DNYKXL,LY4PNU-RCI2V-6TVH66,LKYJAE-CUMEJ-NCFAM7,LPZHAB-ZCIST-SXBL3C,LUUKN4-6PVHX-NQI4TD,LY7JO7-FI2XJ-PHWLXD,LGV6Q4-6DGO7-BFTYRJ,LIH5XH-JRPB5-X25NCA,LQZVMD-FU26K-OPRZKA,LJ5GO5-VSFFE-ICBFRS,LJHHAM-PUFG7-KIA42D,LALBVW-WIBLP-2MQVD7,LLGRO5-U4ZYQ-K5WHCH,LZ4EBE-KPOCR-PU3BAY,LLARBE-5NPH5-AJITEB,LAH7OO-BRDW2-O6O27I,LVWGVV-HQW5F-PBJXH3,LXHLSD-GM266-VTYYYE,LHJK3K-ZKJSC-SRNJBA,LGRSZZ-3TRSS-BVC5C6,LLD6SA-BCW3G-EJCTJS,LSZ2YN-2757K-R6GX7M,LJJ2ME-XPCVW-X454L3,LLYZEK-3MJOZ-QKEZ45,LUOIY6-F6WTQ-CDDAXI,LETUY2-CQP55-UAWAGI,LL3OSZ-XV7LF-ECPWUR,LZ6IIH-T4E6K-72YQAX,LEE6HH-2YMKX-QFVFHB,LBMVPD-BBKOQ-3M7HP3,LRGIIU-ZB4RW-PFNQ3Y,LGXNPB-F22ZE-LU7DJW,LVZ63A-OS6CY-ZUEDDK"
"T4ENM5-PCO5G-2TBDPG","OTP6UD-M5I26-RYPBPB","XXBTZEUR","2016-03-14 02:53:08.9324","sell","limit",369.80000,52.86756,0.10045,0.14296257,35.24504,"","LHYHQI-Z3OQH-UFF6MR,L6TYYJ-3XKGF-CABLZ5,LHRS6D-LHXUM-RYUWSJ,LIFBXC-3VF6F-L56P6I,LSE5GG-XDYJJ-PE4MAU,LVYKXP-VVTTL-2WWWYE,LTM4PK-3Y64G-EOGEMD,LHNTB6-MGX6W-SOOXGO,LPTBN2-TTBQJ-BV2WGG,LBJTKI-RR5F7-5MOM6A,LBT4V5-N3LLI-DU7B2F,L4ROGL-JECIW-6IEYTQ,LDXOBD-NSYYF-PUUVSL,LBAUN7-P3NCY-ORNZP5,LACFE5-IC7MI-EFPOBP,LOWNPW-KEVV4-MLAZ2D,LWTEEC-5EEG3-DPEJTR,LRRBWF-KWREE-ASN4OI,L4ALIU-PJ6DC-J7CPWM,LM754K-TX6SO-NB2BFD,L3QQNT-KNCEL-NQRIRI,LF5XVL-KLUWM-PPUXOU,LK3KBR-YJ4GO-WWABUR,LKIK4G-2N7PF-SA4746,LJ2UCP-6DVPY-5A3RG4,LRC7AS-USQVF-V4EJQB,L66GLV-OPV3M-CJIBEV,LNG3H6-ICIWC-7XP5CJ,LP6YEL-4GHL7-LUDDBM,LVDCQV-5ATBH-4GTYCJ,LLPO2J-33L4Z-34QNEE,LUHJAP-7KZZS-3G6PIP,LK6B4Z-Y675A-ZIGB2T,L6ER65-ABUFN-TVDDZ6,LQUSYM-KCOMW-OE46RW,LDN32M-MFEQ4-4JJOVN,L3UIRD-XQUTM-43D3J2,LAVKN4-DQXDT-PTNZPS,L7W7HI-5VGIA-DIBOE6,LDTBZC-AJINT-I2TBZC,LCU3CR-5FBUY-RKU65O,LSJ7FA-T6LXY-LAA425,LDT2MI-OHS2P-ANH4YF,L245Q4-2K3T5-32Z25A,L6M3YO-7ORGT-PNQFTK,LDJCX4-WTAHG-VOSUCH,LIVLI5-3LDYV-6WFXSU,LUBIVT-NLELV-FWDXRA,LZT4B5-JFE23-DJOGMS,LNPDRX-NGNTU-NKSX3G,LQG5EQ-LSKAR-ZYCUSF,LXF6JA-3ABDZ-QU2MNG,LPVFMX-LAIVN-QCJENL,LN4EGA-BE7FR-6TRG72,LAMTD2-P4PVP-4XQEXJ,LCYUK2-76ECB-OQ7LIW,LSYDYD-BCA5W-LEBDHU,LUZ2X6-3UYY3-ZXBKC3,L7URCI-P5ZOG-OZMW5Q,LA7CCP-ZYEF2-QJZEMR,LUYD4T-4PQ33-CEJ66Q,LORQVM-MGVDB-SCIX2V,L3WHM6-M7AJJ-YN3CSD,LUPXTK-LHR45-IZO67Z,LYR7J7-I7FCR-OVOMR6,LV5DHM-QEDYJ-SYW6HM,LWH6VT-77QHU-TGHRRJ,LUZ4J2-RLJV3-7NTYCX,LH5RMX-OEM6S-KFPAWX,LZKSJI-U4LZS-4YC4AB,LASYTJ-GYWXU-VRNMD7,LRMBLO-PLNLH-UWAIP2,LSJR5G-O2FFE-26REAN,LOHP2N-BQ5QF-ZPSHZB,LMEFA6-HHZJY-JHGQ3Z,LQG6BP-HYFWW-OQKZKP,L2FW2V-E7CKV-4UT6HK,LT7QKI-WWNYB-6ESLZU,LP77U7-R24SS-26VXWL,LXG6BB-P3A4I-IGSZPH,LLN66Y-7SN4V-WM3K46,LRKKA2-QY6KE-M35WCL,L5ZDWM-UKEQR-RQS7MP,LENRLZ-FUOKI-SHBO7N,LC5EFC-GN3FB-HI74YE,LMWIA6-A6LUR-7HDXZ4,LI7WFO-ROKKC-QXVUFV,L7QUEX-TUNMH-B3CUVA,LBUHCU-4BV6U-5MBLKY,LYH33S-27YI3-4DPCCC,LQ7QDI-SLJQW-Y4KIVH,LLQRTW-4FC3Q-AXFKXX,LZ2ZR2-UWFMU-QH7A2B,LODXSW-Q7DDA-YOIJNW,LI236G-MMX2A-2YL3LH,LPWL4D-RYLHO-WY2FXG,LJCVH3-TIPDW-SE4DRX,L6RSOD-7DZPV-KKEWR4,LPK2PH-CRUBU-HDNMFU,LYE7BM-QB3RG-XGM7LV,LRRFJP-AFNSA-LCDY3P,LXXIUN-MDUMK-5IBQAR,LKWVSC-HET2A-HJ5T4U,LQ5WIQ-6OSA2-K2JQQU,LEBAQN-DFG2B-32SZC3,L74UHJ-BYMIB-BPCFDS,LU44H7-EZ4Z5-X6T7EO,LJLFFF-DZP55-MXBPVS,LL3TGT-D45BM-YZWYV4,LGUIB4-JFOSI-S2TR3V,LY2GV4-37ZCJ-NDGB5D,LGJOII-GJGJF-6IIZVW,L74KS4-UHGGH-MUD6CD,LK75CN-XW2GW-6JVLO7,LGCFJF-2CQRA-5OLOF7,LICX6V-YCDGG-FJIWQF,LTNUAB-QYDW7-PORBJH,LKEQQE-UWDKZ-UORNYP,LKYCXZ-CIKD7-MTA7GN,LX2QSK-5M7OE-XKMPY5,LZS34F-3VZ6X-5ZSEX3,LNSDYY-XEI23-H66TMS,LCVWIQ-AQPGR-5FVDKS,LND4BH-62FFD-LOOOIM,LPWOVI-FMKEK-D36J6M,LM4CME-C6J5X-L6KKNN,LA6FGU-R7DTH-V2BE2E,LN7IYT-LP7CO-NGH6XP,LZAT2S-AJCUV-UOSJZH,LZO5LU-DQGFU-5WFYMX,L6JTPC-L4YVE-ZGQ26S,L6TYJR-LCFFT-SPBLWD,LQMVY4-FVKB6-HS4QQA,LQFAZY-WSW2O-6XAEOZ,LEYSB2-AZKNA-AOY75E,LEX6S2-WDRCI-VR5PQS,LBA2QQ-T7CNZ-YLYYUX,LDZFW7-UTF74-GTAA4A,LXOP25-CSXL5-HS5JWB,L3WKZO-PAXUY-T3Y7R4,LOBSTQ-62JKP-T77YXW,LKRA2M-PTQFP-ZCISTR,LTDACS-NQKTR-RSKPGR,LHTZLK-PFCOT-4DVRC6,LE3WQ2-4UZZR-ZZSF4G,LB4QIN-DGNAF-XF7DLK,LWTSN2-IUEA3-RJWCMU,LVZJ77-HSJ2Q-UZP3LG,LDLZGM-4MO7E-JVDHSK,L5WIL3-Y2AQQ-GNPZKY,LU53D7-YQTVU-P52TFD,LTMNOQ-6SHHV-WYFJTT,LG2CRF-IMB5Q-TY5XTC,LM5O5O-QBNR7-CXMLFE,LBFSNZ-5OXOV-2777WI,L6N5KS-TL5N2-T5REM7,L2E2B5-XMLPB-YDA3TQ,LBPBBT-P2REO-LW6DAN,LH6CRV-K2MVP-23W75C,LDITXY-PFQYN-6FJOAB,LDTLUB-KZUVM-75UAQF,LN5NCP-YUD2R-F6X7AY,LA4DJ7-IRE4J-LA2JOL,LRDCRR-ISOS5-G6G7AK,L7EYQU-HCGNX-RW4YCX,LJAPWV-NA74K-GML44V,L7JBAX-APZY3-4H5KRW,LYFA3S-7MJ2K-DAPUNB,LUJR2L-IFQCO-CBLHN7,LPXTLB-N3MAH-REZCKZ,LXA5NN-NTEFU-TR3JPG,LU5ZF3-M3DKF-3VZ6XA,LJ2ZG5-SN7DR-XWS7HC,LDYC4A-Z6MJP-7LEPUS,LGIDB2-WFSZD-R5M3HR,LTW5PS-CKQKU-D5MPG5,LLZY2K-TYFAL-OYUW3L,LRGP3Q-5FQAZ-7PTM4X,LRT5K6-ZVC22-5HXWVA,LG5KTL-AGQ5G-MVKHSK,LDSB4P-BDN4N-IT65YV,LYAZ6L-7OG34-SODSIH,L3PRVO-B2O4Q-7FCX6T,L3J6KA-4C6OV-OBIBYI,LM2772-XYLN2-IWLNMR,L6GSLP-BT5K6-R4MFHC,LCCG4V-MJ3HQ-VFH62Q"
"TBJPLR-SV2K2-YP3DP4","OTP6UD-M5I26-RYPBPB","XXBTZEUR","2016-03-14 02:53:09.0059","sell","limit",369.77000,3563.47349,6.77060,9.63700000,2375.64899,"","LTKJW2-OJN5R-OZJCAJ,LQYJDR-3QZWA-KDJYKA,LJ4VAK-J5LRF-KMMOEB,L32CNT-WDKX3-4A54HE,LT5HV3-JLNSL-VWKR54,LFVQ3W-56STY-EWQSQI,LMXOGK-LNAX3-2KEOD2,LZCQND-MQUJY-WL4C76,L6BR4R-SJUV6-BOTUVE,LLURTT-5Q55B-QDBQ7U,LUR4M6-2SB6T-HTP6NH,L2JFIX-SB5ZB-I3SOYA,L5T2WN-XUUKX-T623C3,L4FOUR-XXCQ4-KI7B7O,LB3OAV-TWEDQ-SE6CYV,LYFTQS-E763E-HP4EXF,LKC36J-HPWCC-DQ5XAS,LGYNFL-WEMRR-HI4QRA,LI52JX-74KJ4-4XQT6Z,LVVFLC-WSOOY-UFPRB5,LK57PN-IV6AN-UQIAFY,L2ALL5-HLPK4-UCXDSZ,LFALFL-6EAM4-YQUK7C,LQALXN-CQTJP-5C2MSW,LXNB2A-FQBFY-7VDGEQ,LXBFLR-VU25V-GUUKO3,LIAKJE-2UVF3-W2B4EV,LQFTQ5-UP7LC-NBOYEW,LU7BX7-XFUBF-B6WRU7,LE34VI-UC744-44WJR3,LMSN7W-MS4OB-PBSZZB,LXHM23-4RABZ-5DHAEK,LCWUKQ-UIZ7Z-SKAZUV,L545KP-F4WTP-PGWRS4,LGVVR5-IUUT3-HD3Z6E,LDFF4C-SQNFY-PMRYQS,LG7CPG-ETKJB-R5IRBH,LQWWBI-5MJ2Z-PHVOWM,LPCM2M-6676A-Q7VYVL,L3G27B-YIJMA-DFDNYA,LE7JGY-J676N-JGVUHF,L6MKY3-P6VJ3-I23LGQ,LOZBCQ-7ANII-VWIDWP,LFFEYY-KMDLU-PU75RF,LS3C6A-NC3OP-64EW2W,L6Z2ZK-NND3E-FT2NOM,LJPOM6-YFKXK-XRMQER,LA2XIB-KLHAW-KLWVPK,LC45FE-QNYUK-I3A5SK,LF4WY7-M4C5H-SPJV4N,LWTT2G-AH4M7-W37AGP,LAMFO4-HRTM2-RYT5CO,LX2AMW-F6VMR-GS4VGR,L4JPGO-VNLAG-KLFC45,L5UTUC-IPBIN-PPFOET,LZZN3R-T5I6A-6PFW32,LJD7KD-CBGR6-PSGAFS,L6YZ5T-MQLHV-6VQC4F,LDXBCB-ACYK7-JNHDGD,LUV6NF-4ZNOD-P7NMTJ,LYWD4O-5FNF5-R7U54E,LBUHYY-PHETK-NTTYZR,LD5A5Q-TQXAZ-4WDVFE,LADFFZ-2VHZE-5FEKL2,LXCCCK-G2BWZ-52YSYV,LZ2W6N-Z5MUT-L4KZUK,LOAVBU-6FKDO-K4TJKQ,L6R2EQ-OWJSA-JPZYWO,LIKWVV-7MJWS-UJ67QU,LAOQWK-W72TW-QELNDN,LBMTBQ-A443J-TXWWJX,LF2NSI-YXSUE-SRM4D7,LN35QM-NEB5C-4GUKHF,LBBZ6U-MPJIE-EPQAB2,LEOPPP-FEEUM-7NT7PW,LU3SKK-RRJYS-6RJSKC,L7ZQDI-5OXBC-EWHHLX,LMITUW-CBHM6-FOBMN7,LYIS3J-YKPHK-FDIQ66,LI32EQ-R7P2N-3I577W,LEIBWN-PHRWG-DJTUCN,L4WANV-ATSCY-4HVX2H,L7H3UX-FOPKI-HKAKFT,LX6EDM-2MGF7-JO6ZFS,LBTJVB-N4G6E-EHF5XM,LWUI25-IQ2DV-RPTDOW,LJLT6I-UKIMJ-Y4F26A,LK5PSU-4P222-5JWUHR,LMOIJL-JJGEY-YKRT3J,LVPEQR-5YLHI-JCZYHM,LZIZJJ-ZNESE-XN7EA7,LH6BFA-FRDAY-BN5W4A,LGUPNY-JHHW4-QAAXPG,LJHBGI-TLFCG-A4PG4I,L7RE6Y-H6P6W-V4FCH4,LFSAQY-JF7PE-EXWX72,LMVUKX-IZTAA-6OQJPB,LY3UA6-MVGDQ-PVIKGW,LK45PP-FIYPH-3R5UZH,LBABZ6-KXGNS-A5UJ5L,LBJ3VV-77VVG-OFCMYO,LA5RQY-7AFJA-6VZAVY,LSWE74-QLKIC-7DA52H,L7ICIT-4SULJ-LZU5EM,LQOUNA-LVZ2X-7KSWG5,LUYAB7-UAQB2-E7M3G5,L2PYKR-P4JXW-UCW2TN,LFSNCF-SCYTU-K3W3LK,LIZ7RE-RJCRF-HY5GDN,LMIQMS-FA75V-7FJHLI,LUU7K7-Y4YHK-L2V7ZG,LK364E-QTXAH-GY7N6W,LVENQR-G5YT7-R67PJN,LU53WS-N6GPQ-M6OA7P,LUXLFO-OJXJW-D6HY3F,L4KG54-T76RE-FWOM7W,L3DJXS-4K52G-3QEHHL,LMZWZQ-LCRQP-3U6KCK,LKQNPZ-SG2YP-7U7YYZ,LX44GL-XLPZD-AI6OAX,LOLLXM-HPTND-EH2VHI,LPC3FZ-CSNFC-BNYFPM,LD5RQZ-FBKY6-JJJJRO,LWNR2O-LHA2I-QRZ5WJ,L7VNYX-RFUD3-OSYRTB,LUSLNE-BORIZ-6EGN4T,LCD2UZ-RWAAP-G6Z744,LQTHUQ-FE7KR-B47OHK,L2L5NJ-NHQ7X-OWHBT5,LGUAIG-YXHXJ-GXATDI,LXTCSD-BKXNE-OSBCM4,LMZ3E2-JN2DW-LAU5VS,LXBZYX-KALDP-BFQTDV,LVR2DP-2TD3K-IBHLM6,LW36EU-D7ZWW-CHD7VM,LFFWVG-QEJBA-NHGQBO,LCUYBM-NNFYI-BTWJE3,LHOM2A-FMLGJ-RWIFTD,LHLCTJ-FNOLY-QJ6DGD,LEPCHY-H6C6Q-VUA55R,L6F5U4-WSDS4-MCK7S6,LYZFPQ-LPKFY-5ZFYRT,LIQVXU-QJHGS-3RIX4P,LQ4PZE-AR63Y-VFUYKO,LZ25SZ-P5RHE-KUMZDD,LKJAI2-AS5UF-P7TOS5,LMJLZQ-W4IPT-JDKJ2C,LFCGH2-GZIE5-ZYNJIS,LMSG7H-RK3CO-FLICXM,LNAUF4-KMAYW-IVLBK7,LRMN7G-3JFIU-Q34WQI,LM7FWY-TBNF6-URQ6RX,L4WFEK-XDFTB-MY63OL,LTWT7I-KDTTU-ILRV5Y,LFKGOG-GJB2Y-YIRRQI,LV3UDR-YHOTP-C4VIYM,LA6R6Y-AR76B-HRDZJV,L65JUJ-4HONY-3TWS3L,LZF2FM-I4LIA-AWIJIP,L26VYY-3KEGY-ZNQ6EQ,LVGXJW-GEIKM-HTTM6I,LH7U3T-PJEZX-LZHKOV,LJYLBT-PILJK-XXKVNM,L3DL65-X6M7D-46XUFJ,L4FEFR-KQLQR-7TJQD5,L4P4V6-5TDBQ-H5PC6C,LYWU4T-UNWIA-PH42WB,LQICTA-C3FIA-PTT6WI,LPBV7Q-DOYR4-STPKYZ,L6UC62-5Q7CA-UINWYR,LPLCSW-LCKS2-TCG4R5,LNET5R-DDKUR-WDDYQ3,LHNIPT-4QMYA-LF36WW,LZGLFG-DNC4I-F4RUSP,LADAOW-QXOKR-4ORFJA,LRHIEJ-TPETV-HPAK4T,LEE5WF-GG3Z2-Q2JVN5,LCGHDV-OR7IP-HNCFD4,LSUSC7-URGDL-CB3MJU,LXQLKN-EVB5Q-4FZK5T,LS5VVW-OQO43-DQRQPU,L7NSG7-XLGF2-YW77PW,LEI4E3-SVLMV-NQRMUU,L7EHVE-D6MGJ-JWAKFA,LGGAPU-3NIOK-S2HE7N,L2ZPY4-SQEXT-7VKYNL,LZIDU6-WURI4-P2AGMF"
